frame,x,y,z,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal
0,[1.56835938 1.59960938 1.71875    1.64453125 1.67578125],[1.7421875  1.77734375 1.625      1.7109375  1.65820312],[0.47070312 0.47460938 0.35351562 0.29882812 0.61914062],5,[51 52 51 51 52],[2.390625 2.4375   2.390625 2.390625 2.4375  ],[ 2  2  4  5 -2],[ 0.25052108  0.25052108  0.50104217  0.62630271 -0.25052108],[10  8  9  7  8]
0,"[1.8671875  1.90429688 1.64453125 1.59960938 1.64453125 1.56835938
 1.24609375 1.67578125 1.8671875  1.97851562 2.05078125 1.00585938
 1.09960938]","[0.         0.         1.71875    1.828125   1.66796875 1.73242188
 1.9609375  1.59765625 0.         0.         0.         2.03710938
 2.04296875]","[-2.24609375  2.11328125  0.24609375  0.20898438  0.484375    0.50195312
  0.31054688  0.76171875 -2.18945312 -2.06835938  2.34375     0.34375
  0.33398438]",13,[49 50 51 52 51 51 50 52 49 50 50 49 50],"[2.296875 2.34375  2.390625 2.4375   2.390625 2.390625 2.34375  2.4375
 2.296875 2.34375  2.34375  2.296875 2.34375 ]",[ 0  0  2  2  3  5 -2 -2 -1 -1 -2 -1 -1],"[ 0.          0.          0.25052108  0.25052108  0.37578163  0.62630271
 -0.25052108 -0.25052108 -0.12526054 -0.12526054 -0.25052108 -0.12526054
 -0.12526054]",[ 7  8 12  8  8  7  5  8  7  9  5  4  5]
0,"[ 1.72265625  1.5390625   1.56835938  1.59960938  1.56835938  1.64453125
 -0.36914062 -0.40039062 -0.17578125 -0.171875  ]","[0.         1.72070312 1.80078125 1.83789062 1.80273438 1.703125
 0.36914062 0.39257812 0.43359375 0.46289062]","[-2.0625     -0.40820312 -0.09570312  0.06640625  0.09179688  0.34179688
  0.2109375   0.23828125 -0.3125     -0.35742188]",10,[49 50 51 52 51 51 12 13 12 13],"[2.296875 2.34375  2.390625 2.4375   2.390625 2.390625 0.5625   0.609375
 0.5625   0.609375]",[ 0  2  2  2  3  4 -1 -1 -1 -1],"[ 0.          0.25052108  0.25052108  0.25052108  0.37578163  0.50104217
 -0.12526054 -0.12526054 -0.12526054 -0.12526054]",[ 6  8 11  9  7  8  6  5  6  4]
0,"[ 2.05078125 -0.421875    1.46484375  1.56835938  1.59960938  1.64453125
 -0.38671875 -0.40039062  1.02539062 -0.19335938 -0.15820312 -0.19140625]","[0.         0.28710938 1.7890625  1.76757812 1.8203125  1.66796875
 0.37109375 0.39648438 2.0390625  0.484375   0.46289062 0.46484375]","[-1.99804688  0.23828125  0.38671875  0.359375    0.26171875  0.484375
  0.171875    0.234375    0.53320312 -0.2109375  -0.27734375 -0.34570312]",12,[50 12 50 51 52 51 12 13 50 12 12 13],"[2.34375  0.5625   2.34375  2.390625 2.4375   2.390625 0.5625   0.609375
 2.34375  0.5625   0.5625   0.609375]",[ 0  1  2  2  2  3 -1 -1  0  1 -1 -1],"[ 0.          0.12526054  0.25052108  0.25052108  0.25052108  0.37578163
 -0.12526054 -0.12526054  0.          0.12526054 -0.12526054 -0.12526054]",[ 5  5  8 12  9  8  7  6  3  5  7  5]
0,"[ 1.8671875   1.90429688 -0.38671875  1.79492188  1.83203125  1.61132812
  1.71875     1.75195312  1.68554688  1.64453125  1.41992188  1.79492188
  1.44726562 -0.38671875  1.9375      1.83203125  1.00585938 -0.140625
  2.31640625 -2.4375     -0.15820312]","[0.         0.         0.359375   0.         0.         1.45703125
 1.60742188 1.67578125 1.18554688 1.671875   1.92382812 0.
 1.93945312 0.39453125 0.         0.         2.04492188 0.46679688
 0.         0.         0.40625   ]","[-2.140625   -2.29101562  0.1953125   2.04492188  2.01953125  0.87890625
  0.42773438  0.25        1.11914062  0.46484375  0.03710938 -1.68359375
  0.28710938  0.10546875 -1.94726562 -2.13476562  0.28710938 -0.28125
 -2.1875     -2.328125   -0.35546875]",21,[49 50 12 49 50 50 51 52 50 51 51 49 52 12 49 50 49 12 51 52 12],"[2.296875 2.34375  0.5625   2.296875 2.34375  2.34375  2.390625 2.4375
 2.34375  2.390625 2.390625 2.296875 2.4375   0.5625   2.296875 2.34375
 2.296875 0.5625   2.390625 2.4375   0.5625  ]",[ 0  0  1  1  1  2  2  2  3  3 -3 -2 -2 -1 -1 -1  0  1 -3 -2 -1],"[ 0.          0.          0.12526054  0.12526054  0.12526054  0.25052108
  0.25052108  0.25052108  0.37578163  0.37578163 -0.37578163 -0.25052108
 -0.25052108 -0.12526054 -0.12526054 -0.12526054  0.          0.12526054
 -0.37578163 -0.25052108 -0.12526054]",[ 7  7  6  7  8 12 15 11  8  9  5  6  5  7  9  8  4  4  3  3  4]
0,"[-0.3515625   1.61132812  1.56835938  1.59960938  1.5390625   1.49414062
 -0.33398438]","[0.40625    1.70117188 1.80078125 1.83398438 1.76171875 1.81835938
 0.4453125 ]","[ 0.16601562 -0.05273438  0.11523438  0.15234375  0.14648438  0.421875
  0.08203125]",7,[12 50 51 52 50 51 12],[0.5625   2.34375  2.390625 2.4375   2.34375  2.390625 0.5625  ],[ 1  2  2  2  3  3 -1],"[ 0.12526054  0.25052108  0.25052108  0.25052108  0.37578163  0.37578163
 -0.12526054]",[ 6 10 13 10  7  8  8]
0,"[1.8671875  1.90429688 1.94335938 1.9375     1.97851562 1.5390625
 1.64453125 1.59960938 1.56835938 1.8671875  1.90429688 1.046875
 1.07617188 1.171875  ]","[0.         0.         0.         0.         0.         1.64257812
 1.68554688 1.83007812 1.69921875 0.         0.         2.04882812
 2.02929688 2.02539062]","[-1.96875    -1.84570312 -1.64453125 -2.20507812  2.05078125  0.65625
  0.41796875  0.18554688  0.60742188 -1.98632812 -2.05078125  0.65234375
  0.          0.14648438]",14,[49 50 51 49 50 50 51 52 51 49 50 51 49 50],"[2.296875 2.34375  2.390625 2.296875 2.34375  2.34375  2.390625 2.4375
 2.390625 2.296875 2.34375  2.390625 2.296875 2.34375 ]",[ 0  0  0  1  1  2  2  2  3 -1 -1  0  1  1],"[ 0.          0.          0.          0.12526054  0.12526054  0.25052108
  0.25052108  0.25052108  0.37578163 -0.12526054 -0.12526054  0.
  0.12526054  0.12526054]",[ 8  8  4  6  6  8 13 10  8  7  8  3  4  4]
0,[1.61132812 1.64453125 1.75195312 1.41992188 2.31640625],[1.70117188 1.73242188 1.68164062 1.84570312 0.        ],[-0.07226562  0.12695312  0.20703125  0.54296875 -1.75585938],5,[50 51 52 51 51],[2.34375  2.390625 2.4375   2.390625 2.390625],[2 2 2 3 3],[0.25052108 0.25052108 0.25052108 0.37578163 0.37578163],[11 14 10  7  4]
0,"[1.8671875  1.97851562 1.94335938 2.00976562 1.24609375 1.46484375
 1.56835938 1.59960938 1.70898438 1.79492188 1.90429688 1.07617188
 1.97851562 2.19726562]","[0.         0.         0.         0.         1.93554688 1.77929688
 1.765625   1.83398438 1.76953125 0.         0.         2.00195312
 0.         0.        ]","[-1.95117188 -1.99804688 -1.64453125 -1.9296875   0.44335938  0.42773438
  0.37109375  0.15234375  0.35351562 -2.24414062 -2.07617188  0.32617188
 -1.84765625 -2.05078125]",14,[49 50 51 49 50 50 51 52 53 49 50 49 50 50],"[2.296875 2.34375  2.390625 2.296875 2.34375  2.34375  2.390625 2.4375
 2.484375 2.296875 2.34375  2.296875 2.34375  2.34375 ]",[ 0  0  0  1  1  2  2  2 -2 -1 -1  1  1  2],"[ 0.          0.          0.          0.12526054  0.12526054  0.25052108
  0.25052108  0.25052108 -0.25052108 -0.12526054 -0.12526054  0.12526054
  0.12526054  0.25052108]",[ 7  8  5  6  5  7 11  8  8  6  8  4  5  4]
0,[1.71875    1.70898438],[1.63867188 1.79101562],[0.2734375  0.22265625],2,[51 53],[2.390625 2.484375],[ 2 -2],[ 0.25052108 -0.25052108],[12  9]
0,"[1.90429688 1.9375     1.56835938 1.67578125 1.63085938 1.66210938
 1.90429688 1.09960938]","[0.         0.         1.73242188 1.6875     1.8359375  1.86132812
 0.         2.06054688]","[-2.05078125 -1.95703125  0.50195312  0.53710938  0.375       0.43164062
 -2.10742188  0.19921875]",8,[50 49 51 52 53 54 50 50],[2.34375  2.296875 2.390625 2.4375   2.484375 2.53125  2.34375  2.34375 ],[ 0  1  2 -2 -2 -2 -1 -1],"[ 0.          0.12526054  0.25052108 -0.25052108 -0.25052108 -0.25052108
 -0.12526054 -0.12526054]",[6 6 9 7 8 7 6 4]
0,[1.79296875 1.63085938 1.9375     1.90429688],[1.54101562 1.83007812 0.         0.        ],[ 0.35351562  0.41015625 -1.8671875  -1.95898438],4,[51 53 49 50],[2.390625 2.484375 2.296875 2.34375 ],[ 2 -2 -1 -1],[ 0.25052108 -0.25052108 -0.12526054 -0.12526054],[10  8  8  8]
0,[1.79492188 1.64453125 1.71875    1.70898438],[0.         1.73632812 1.66015625 1.76171875],[-2.0625     -0.02539062  0.078125    0.39257812],4,[49 51 51 53],[2.296875 2.390625 2.390625 2.484375],[ 1  2  4 -2],[ 0.12526054  0.25052108  0.50104217 -0.25052108],[7 9 6 8]
0,[1.56835938 1.83203125],[1.74414062 0.        ],[ 0.46289062 -1.95703125],2,[51 50],[2.390625 2.34375 ],[ 2 -1],[ 0.25052108 -0.12526054],[8 7]
0,[1.79492188 1.64453125 1.00585938],[0.         1.7109375  2.06054688],[-2.0390625   0.29882812  0.14257812],3,[49 51 49],[2.296875 2.390625 2.296875],[1 2 1],[0.12526054 0.25052108 0.12526054],[ 6 10  4]
0,[1.56835938 1.59960938],[1.80078125 1.83398438],[-0.09570312 -0.13671875],2,[51 52],[2.390625 2.4375  ],[2 2],[0.25052108 0.25052108],[9 8]
0,[1.49414062 1.59960938 1.61132812 1.5234375  1.8671875  1.90429688],[1.83984375 1.83984375 1.65429688 1.88085938 0.         0.        ],[ 0.30859375  0.04296875 -0.3984375   0.29101562 -2.07617188 -2.25      ],6,[51 52 50 52 49 50],[2.390625 2.4375   2.34375  2.4375   2.296875 2.34375 ],[ 2  2 -3 -2 -1 -1],[ 0.25052108  0.25052108 -0.37578163 -0.25052108 -0.12526054 -0.12526054],[10 10  7  6  8  9]
0,[1.61132812 1.64453125 1.67578125 1.49414062],[1.53710938 1.72851562 1.76953125 1.76757812],[0.73242188 0.1640625  0.06054688 0.59765625],4,[50 51 52 51],[2.34375  2.390625 2.4375   2.390625],[2 2 2 3],[0.25052108 0.25052108 0.25052108 0.37578163],[10 13 11  7]
0,[1.7578125  1.64453125 1.75195312 1.64453125 1.56835938 1.5234375 ],[1.53125    1.73632812 1.6953125  1.64453125 1.703125   1.87695312],[-0.24023438  0.0546875   0.0078125   0.55664062  0.59765625  0.31445312],6,[50 51 52 51 51 52],[2.34375  2.390625 2.4375   2.390625 2.390625 2.4375  ],[ 2  2  2  3  5 -2],[ 0.25052108  0.25052108  0.25052108  0.37578163  0.62630271 -0.25052108],[12 14 11  8  7  6]
0,[1.61132812 1.64453125 1.75195312 1.64453125 1.64453125 1.83203125],[1.6640625  1.73632812 1.6953125  1.6796875  1.6484375  0.        ],[-0.35546875 -0.00195312  0.0078125   0.4375      0.54296875 -1.94140625],6,[50 51 52 51 51 50],[2.34375  2.390625 2.4375   2.390625 2.390625 2.34375 ],[ 2  2  2  4  5 -1],[ 0.25052108  0.25052108  0.25052108  0.50104217  0.62630271 -0.12526054],[10 13 11  6  7  6]
0,"[1.72265625 1.46484375 1.56835938 1.67578125 1.64453125 1.8671875
 1.90429688]","[0.         1.8046875  1.75976562 1.75976562 1.66015625 0.
 0.        ]","[-1.8671875   0.30273438  0.39453125  0.1953125   0.50976562 -2.00976562
 -2.05078125]",7,[49 50 51 52 51 49 50],[2.296875 2.34375  2.390625 2.4375   2.390625 2.296875 2.34375 ],[ 0  2  2  2  5 -1 -1],"[ 0.          0.25052108  0.25052108  0.25052108  0.62630271 -0.12526054
 -0.12526054]",[ 5  8 13 11  7  7  6]
0,[1.5390625  1.64453125 1.67578125 1.39257812 1.49414062 1.59960938],[1.6484375  1.68164062 1.73828125 1.79296875 1.72265625 1.67382812],[0.64257812 0.43359375 0.33007812 0.5859375  0.71875    0.76171875],6,[50 51 52 50 51 52],[2.34375  2.390625 2.4375   2.34375  2.390625 2.4375  ],[2 2 2 3 3 3],[0.25052108 0.25052108 0.25052108 0.37578163 0.37578163 0.37578163],[ 9 14 11  6  8  7]
0,"[1.79492188 1.83203125 1.68554688 1.71875    1.828125   1.64453125
 1.79492188 1.83203125 1.07617188]","[0.         0.         1.62890625 1.65625    1.56445312 1.671875
 0.         0.         2.00976562]","[-2.05078125 -1.9296875   0.06640625  0.15039062  0.39257812  0.46484375
 -2.2734375  -2.04101562  0.28710938]",9,[49 50 50 51 52 51 49 50 49],"[2.296875 2.34375  2.34375  2.390625 2.4375   2.390625 2.296875 2.34375
 2.296875]",[ 1  1  2  2  2  3 -1 -1  1],"[ 0.12526054  0.12526054  0.25052108  0.25052108  0.25052108  0.37578163
 -0.12526054 -0.12526054  0.12526054]",[ 7  8 13 15 11 10  6  9  4]
0,"[1.79492188 1.83203125 1.68554688 1.64453125 1.67578125 1.71875
 1.59960938 1.70898438 1.8671875  1.90429688]","[0.         0.         1.62304688 1.73632812 1.75976562 1.61914062
 1.828125   1.77734375 0.         0.        ]","[-2.15429688  2.25       -0.14648438  0.02929688  0.1953125   0.37695312
  0.19726562  0.31054688 -1.93164062 -1.74804688]",10,[49 50 50 51 52 51 52 53 49 50],"[2.296875 2.34375  2.34375  2.390625 2.4375   2.390625 2.4375   2.484375
 2.296875 2.34375 ]",[ 0  0  2  2  2  3 -2 -2 -1 -1],"[ 0.          0.          0.25052108  0.25052108  0.25052108  0.37578163
 -0.25052108 -0.25052108 -0.12526054 -0.12526054]",[ 7  7 12 14 11 10  6  7  8  8]
0,[ 1.31835938  1.49414062  1.59960938  1.49414062  2.19726562 -2.31640625],[1.90820312 1.84765625 1.8203125  1.84375    0.         0.        ],[ 0.3359375   0.26953125  0.26171875  0.28710938 -2.16992188 -2.27734375],6,[50 51 52 51 50 51],[2.34375  2.390625 2.4375   2.390625 2.34375  2.390625],[2 2 2 3 2 2],[0.25052108 0.25052108 0.25052108 0.37578163 0.25052108 0.25052108],[ 7 11  9  8  4  6]
0,"[ 1.8671875   1.97851562  1.31835938  1.49414062  1.5234375   1.46484375
  1.49414062  1.44726562  1.49414062  1.63085938  2.19726562  2.19726562
 -2.390625   -2.4375      2.2421875 ]","[0.         0.         1.87890625 1.81640625 1.90234375 1.71875
 1.80859375 1.9296875  1.86328125 1.79882812 0.         0.
 0.         0.         0.        ]","[ 2.14453125  2.21484375  0.4765625   0.42578125  0.0625      0.62695312
  0.4609375   0.34765625  0.10742188  0.53125    -2.29101562 -1.95898438
 -2.08984375 -2.078125   -1.25      ]",15,[49 50 50 51 52 50 51 52 51 53 50 50 51 52 51],"[2.296875 2.34375  2.34375  2.390625 2.4375   2.34375  2.390625 2.4375
 2.390625 2.484375 2.34375  2.34375  2.390625 2.4375   2.390625]",[ 1  1  2  2  2  3  3  3  4 -2  2  3  3  3  4],"[ 0.12526054  0.12526054  0.25052108  0.25052108  0.25052108  0.37578163
  0.37578163  0.37578163  0.50104217 -0.25052108  0.25052108  0.37578163
  0.37578163  0.37578163  0.50104217]",[ 6  6  6 10  8  5  7  5  5  7  5  3  4  3  3]
0,"[1.8671875  1.97851562 1.8671875  1.64453125 1.75195312 1.56835938
 1.8671875  1.90429688 1.00585938]","[0.        0.        0.        1.7109375 1.6875    1.703125  0.
 0.        2.0625   ]","[-1.83007812 -1.90429688 -2.00976562  0.29882812  0.15429688  0.59765625
 -2.00976562 -2.12890625  0.10742188]",9,[49 50 49 51 52 51 49 50 49],"[2.296875 2.34375  2.296875 2.390625 2.4375   2.390625 2.296875 2.34375
 2.296875]",[ 0  0  1  2  2  3 -1 -1 -1],"[ 0.          0.          0.12526054  0.25052108  0.25052108  0.37578163
 -0.12526054 -0.12526054 -0.12526054]",[ 6  6  6 10  8  8  7  7  4]
0,"[1.79492188 1.90429688 1.64453125 1.75195312 1.59960938 1.63085938
 1.9375     1.00585938 1.02539062]","[0.         0.         1.73046875 1.69335938 1.81640625 1.80078125
 0.         1.96875    2.08789062]","[-1.875      -1.95898438  0.1484375   0.0546875   0.29101562  0.52148438
 -1.83398438  0.62695312  0.29296875]",9,[49 50 51 52 52 53 49 49 50],"[2.296875 2.34375  2.390625 2.4375   2.4375   2.484375 2.296875 2.296875
 2.34375 ]",[ 0  0  2  2 -2 -2 -1  0  0],"[ 0.          0.          0.25052108  0.25052108 -0.25052108 -0.25052108
 -0.12526054  0.          0.        ]",[ 5  5 11  8  7  8  7  3  3]
0,[1.9375     1.90429688 1.56835938 1.71875    1.63085938],[0.         0.         1.80078125 1.63867188 1.86914062],[-1.97070312 -1.5703125   0.11523438  0.28125     0.15625   ],5,[49 50 51 51 53],[2.296875 2.34375  2.390625 2.390625 2.484375],[ 1  1  2  4 -2],[ 0.12526054  0.12526054  0.25052108  0.50104217 -0.25052108],[ 7  7 10  8  8]
0,"[1.8671875  1.90429688 2.00976562 2.05078125 1.39257812 1.49414062
 1.49414062 1.63085938 1.67578125 1.63085938 1.74023438 1.79492188
 1.90429688 1.02539062 1.1484375  1.24609375 2.19726562]","[0.         0.         0.         0.         1.87890625 1.83984375
 1.8203125  1.86523438 1.76757812 1.84960938 1.81835938 0.
 0.         2.06054688 1.99023438 1.98632812 0.        ]","[-1.88867188 -1.81054688 -1.90234375 -2.12109375  0.15625     0.3125
  0.41210938  0.18164062  0.09765625  0.31054688  0.27148438 -2.11914062
 -2.09179688  0.43945312  0.         -0.01757812 -2.015625  ]",17,[49 50 49 50 50 51 51 53 52 53 54 49 50 50 49 50 50],"[2.296875 2.34375  2.296875 2.34375  2.34375  2.390625 2.390625 2.484375
 2.4375   2.484375 2.53125  2.296875 2.34375  2.34375  2.296875 2.34375
 2.34375 ]",[ 0  0  1  1  2  2  4 -3 -2 -2 -2 -1 -1  0  1  1  2],"[ 0.          0.          0.12526054  0.12526054  0.25052108  0.25052108
  0.50104217 -0.37578163 -0.25052108 -0.25052108 -0.25052108 -0.12526054
 -0.12526054  0.          0.12526054  0.12526054  0.25052108]",[6 7 7 6 6 9 6 6 7 8 8 6 8 4 4 5 4]
0,"[1.8671875  1.97851562 1.64453125 1.64453125 1.56835938 1.8671875
 1.97851562]","[0.         0.         1.609375   1.56054688 1.73242188 0.
 0.        ]","[-1.91992188 -1.8125      0.65234375  0.75976562  0.50195312 -2.0859375
 -1.90429688]",7,[49 50 51 51 51 49 50],[2.296875 2.34375  2.390625 2.390625 2.390625 2.296875 2.34375 ],[ 0  0  2  3  4 -1 -1],"[ 0.          0.          0.25052108  0.37578163  0.50104217 -0.12526054
 -0.12526054]",[ 7  9  9  7  7  9 10]
0,[1.9375     1.97851562 1.83203125 1.70898438 1.07617188],[0.         0.         0.         1.77734375 2.01953125],[-1.72265625 -1.93945312 -2.19726562  0.31054688  0.1953125 ],5,[49 50 50 53 49],[2.296875 2.34375  2.34375  2.484375 2.296875],[ 0  0  1 -2  0],[ 0.          0.          0.12526054 -0.25052108  0.        ],[5 6 7 9 3]
0,[1.79492188 1.83203125 1.56835938 1.78515625],[0.         0.         1.80078125 1.64453125],[-1.78320312 -1.734375   -0.09570312  0.52734375],4,[49 50 51 53],[2.296875 2.34375  2.390625 2.484375],[ 1  1  2 -2],[ 0.12526054  0.12526054  0.25052108 -0.25052108],[7 7 7 9]
0,[1.9375     1.97851562 2.00976562 2.05078125],[0. 0. 0. 0.],[-1.81054688 -1.90429688 -1.95898438 -2.20507812],4,[49 50 49 50],[2.296875 2.34375  2.296875 2.34375 ],[ 0  0 -1 -1],[ 0.          0.         -0.12526054 -0.12526054],[6 7 6 8]
0,[1.8671875  1.83203125 1.79492188 1.83203125 1.00585938 1.02539062],[0.         0.         0.         0.         2.02929688 2.0703125 ],[-1.77539062 -1.79492188 -2.0625     -2.05078125  0.390625    0.3984375 ],6,[49 50 49 50 49 50],[2.296875 2.34375  2.296875 2.34375  2.296875 2.34375 ],[ 0  0 -1 -1  0  0],[ 0.          0.         -0.12526054 -0.12526054  0.          0.        ],[5 5 8 8 3 3]
0,[1.79492188 1.71875   ],[0.         1.66210938],[-1.81445312 -0.04101562],2,[49 51],[2.296875 2.390625],[1 2],[0.12526054 0.25052108],[7 9]
0,[1.7578125  1.64453125 1.67578125 1.83203125 1.09960938 1.09960938],[0.         1.66210938 1.74414062 0.         2.0234375  2.06835938],[-1.72265625  0.50195312  0.3046875  -2.3203125   0.43945312  0.09375   ],6,[50 51 52 50 50 50],[2.34375  2.390625 2.4375   2.34375  2.34375  2.34375 ],[ 0  2  2 -1  0 -1],[ 0.          0.25052108  0.25052108 -0.12526054  0.         -0.12526054],[5 9 8 6 3 4]
0,"[1.83203125 1.71875    1.828125   1.64453125 1.59960938 1.79492188
 1.83203125]","[0.         1.66210938 1.60351562 1.73046875 1.83398438 0.
 0.        ]","[-1.75976562  0.          0.16992188  0.13867188  0.15234375 -1.85742188
 -2.03515625]",7,[50 51 52 51 52 49 50],[2.34375  2.390625 2.4375   2.390625 2.4375   2.296875 2.34375 ],[ 0  2  2  3  3 -1 -1],"[ 0.          0.25052108  0.25052108  0.37578163  0.37578163 -0.12526054
 -0.12526054]",[ 4 12 10  7  7  8  9]
0,[1.5390625  1.71875    1.75195312 1.64453125],[1.76367188 1.65625    1.6484375  1.67773438],[-0.13671875  0.1484375   0.3984375   0.44921875],4,[50 51 52 51],[2.34375  2.390625 2.4375   2.390625],[2 2 2 3],[0.25052108 0.25052108 0.25052108 0.37578163],[ 6 11 10  8]
0,[1.79296875 1.67578125 1.68554688 1.56835938 1.59960938 1.79296875],[1.5        1.75390625 1.54296875 1.765625   1.81445312 1.57421875],[0.50390625 0.24609375 0.52148438 0.375      0.3046875  0.15039062],6,[51 52 50 51 52 51],[2.390625 2.4375   2.34375  2.390625 2.4375   2.390625],[2 2 3 3 3 4],[0.25052108 0.25052108 0.37578163 0.37578163 0.37578163 0.50104217],[12 10  7  8  7  8]
0,"[1.79492188 1.83203125 1.68554688 1.71875    1.67578125 1.61132812
 1.56835938 1.59960938 1.56835938 1.56835938 1.8671875  1.83203125]","[0.         0.         1.60546875 1.65820312 1.76953125 1.6953125
 1.78320312 1.82617188 1.79882812 1.73242188 0.         0.        ]","[-2.01757812 -2.015625   -0.27734375  0.11132812  0.00390625  0.14648438
  0.27929688  0.22265625  0.15039062  0.50195312 -2.1015625  -2.1171875 ]",12,[49 50 50 51 52 50 51 52 51 51 49 50],"[2.296875 2.34375  2.34375  2.390625 2.4375   2.34375  2.390625 2.4375
 2.390625 2.390625 2.296875 2.34375 ]",[ 1  1  2  2  2  3  3  3  4  5 -1 -1],"[ 0.12526054  0.12526054  0.25052108  0.25052108  0.25052108  0.37578163
  0.37578163  0.37578163  0.50104217  0.62630271 -0.12526054 -0.12526054]",[ 8  9 13 14 10  8 10  8  7  7  7  8]
